"";"tipo_veiculo";"nome_montadora";"marca";"mes_ano";"qtd_licenciada";"mes";"ano"
"1883";"Caminhões Leves";"Ford";"Ford";"nov_22";NA;"nov";2022
"1884";"Caminhões Leves";"Ford";"Ford";"dez_22";NA;"dez";2022
"1885";"Caminhões Leves";"Ford";"Ford";"jan_21";1;"jan";2021
"1886";"Caminhões Leves";"Ford";"Ford";"fev_21";4;"fev";2021
"1887";"Caminhões Leves";"Ford";"Ford";"mar_21";2;"mar";2021
"1888";"Caminhões Leves";"Ford";"Ford";"abr_21";4;"abr";2021
"1889";"Caminhões Leves";"Ford";"Ford";"mai_21";12;"mai";2021
"1890";"Caminhões Leves";"Ford";"Ford";"jun_21";4;"jun";2021
"1891";"Caminhões Leves";"Ford";"Ford";"jul_21";5;"jul";2021
"1892";"Caminhões Leves";"Ford";"Ford";"ago_21";4;"ago";2021
"1893";"Caminhões Leves";"Ford";"Ford";"set_21";5;"set";2021
"1894";"Caminhões Leves";"Ford";"Ford";"out_21";5;"out";2021
"1895";"Caminhões Leves";"Ford";"Ford";"nov_21";3;"nov";2021
"1896";"Caminhões Leves";"Ford";"Ford";"dez_21";4;"dez";2021
"1897";"Caminhões Leves";"Ford";"Ford";"jan_20";39;"jan";2020
"1898";"Caminhões Leves";"Ford";"Ford";"fev_20";34;"fev";2020
"1899";"Caminhões Leves";"Ford";"Ford";"mar_20";22;"mar";2020
"1900";"Caminhões Leves";"Ford";"Ford";"abr_20";11;"abr";2020
"1901";"Caminhões Leves";"Ford";"Ford";"mai_20";16;"mai";2020
"1902";"Caminhões Leves";"Ford";"Ford";"jun_20";8;"jun";2020
"1903";"Caminhões Leves";"Ford";"Ford";"jul_20";8;"jul";2020
"1904";"Caminhões Leves";"Ford";"Ford";"ago_20";10;"ago";2020
"1905";"Caminhões Leves";"Ford";"Ford";"set_20";7;"set";2020
"1906";"Caminhões Leves";"Ford";"Ford";"out_20";6;"out";2020
"1907";"Caminhões Leves";"Ford";"Ford";"nov_20";3;"nov";2020
"1908";"Caminhões Leves";"Ford";"Ford";"dez_20";1;"dez";2020
"1909";"Caminhões Leves";"Iveco";"Iveco";"jan_22";83;"jan";2022
"1910";"Caminhões Leves";"Iveco";"Iveco";"fev_22";96;"fev";2022
"1911";"Caminhões Leves";"Iveco";"Iveco";"mar_22";115;"mar";2022
"1912";"Caminhões Leves";"Iveco";"Iveco";"abr_22";107;"abr";2022
"1913";"Caminhões Leves";"Iveco";"Iveco";"mai_22";129;"mai";2022
"1914";"Caminhões Leves";"Iveco";"Iveco";"jun_22";97;"jun";2022
"1915";"Caminhões Leves";"Iveco";"Iveco";"jul_22";133;"jul";2022
"1916";"Caminhões Leves";"Iveco";"Iveco";"ago_22";102;"ago";2022
"1917";"Caminhões Leves";"Iveco";"Iveco";"set_22";NA;"set";2022
"1918";"Caminhões Leves";"Iveco";"Iveco";"out_22";NA;"out";2022
"1919";"Caminhões Leves";"Iveco";"Iveco";"nov_22";NA;"nov";2022
"1920";"Caminhões Leves";"Iveco";"Iveco";"dez_22";NA;"dez";2022
"1921";"Caminhões Leves";"Iveco";"Iveco";"jan_21";81;"jan";2021
"1922";"Caminhões Leves";"Iveco";"Iveco";"fev_21";61;"fev";2021
"1923";"Caminhões Leves";"Iveco";"Iveco";"mar_21";62;"mar";2021
"1924";"Caminhões Leves";"Iveco";"Iveco";"abr_21";79;"abr";2021
"1925";"Caminhões Leves";"Iveco";"Iveco";"mai_21";95;"mai";2021
"1926";"Caminhões Leves";"Iveco";"Iveco";"jun_21";88;"jun";2021
"1927";"Caminhões Leves";"Iveco";"Iveco";"jul_21";101;"jul";2021
"1928";"Caminhões Leves";"Iveco";"Iveco";"ago_21";101;"ago";2021
"1929";"Caminhões Leves";"Iveco";"Iveco";"set_21";139;"set";2021
"1930";"Caminhões Leves";"Iveco";"Iveco";"out_21";110;"out";2021
"1931";"Caminhões Leves";"Iveco";"Iveco";"nov_21";97;"nov";2021
"1932";"Caminhões Leves";"Iveco";"Iveco";"dez_21";152;"dez";2021
"1933";"Caminhões Leves";"Iveco";"Iveco";"jan_20";50;"jan";2020
"1934";"Caminhões Leves";"Iveco";"Iveco";"fev_20";37;"fev";2020
"1935";"Caminhões Leves";"Iveco";"Iveco";"mar_20";50;"mar";2020
"1936";"Caminhões Leves";"Iveco";"Iveco";"abr_20";58;"abr";2020
"1937";"Caminhões Leves";"Iveco";"Iveco";"mai_20";39;"mai";2020
"1938";"Caminhões Leves";"Iveco";"Iveco";"jun_20";59;"jun";2020
"1939";"Caminhões Leves";"Iveco";"Iveco";"jul_20";73;"jul";2020
"1940";"Caminhões Leves";"Iveco";"Iveco";"ago_20";76;"ago";2020
"1941";"Caminhões Leves";"Iveco";"Iveco";"set_20";76;"set";2020
"1942";"Caminhões Leves";"Iveco";"Iveco";"out_20";84;"out";2020
"1943";"Caminhões Leves";"Iveco";"Iveco";"nov_20";85;"nov";2020
"1944";"Caminhões Leves";"Iveco";"Iveco";"dez_20";104;"dez";2020
"1945";"Caminhões Leves";"MAN";"MAN";"jan_22";245;"jan";2022
"1946";"Caminhões Leves";"MAN";"MAN";"fev_22";193;"fev";2022
"1947";"Caminhões Leves";"MAN";"MAN";"mar_22";291;"mar";2022
"1948";"Caminhões Leves";"MAN";"MAN";"abr_22";223;"abr";2022
"1949";"Caminhões Leves";"MAN";"MAN";"mai_22";321;"mai";2022
"1950";"Caminhões Leves";"MAN";"MAN";"jun_22";271;"jun";2022
"1951";"Caminhões Leves";"MAN";"MAN";"jul_22";303;"jul";2022
"1952";"Caminhões Leves";"MAN";"MAN";"ago_22";412;"ago";2022
"1953";"Caminhões Leves";"MAN";"MAN";"set_22";NA;"set";2022
"1954";"Caminhões Leves";"MAN";"MAN";"out_22";NA;"out";2022
"1955";"Caminhões Leves";"MAN";"MAN";"nov_22";NA;"nov";2022
"1956";"Caminhões Leves";"MAN";"MAN";"dez_22";NA;"dez";2022
"1957";"Caminhões Leves";"MAN";"MAN";"jan_21";155;"jan";2021
"1958";"Caminhões Leves";"MAN";"MAN";"fev_21";238;"fev";2021
"1959";"Caminhões Leves";"MAN";"MAN";"mar_21";316;"mar";2021
"1960";"Caminhões Leves";"MAN";"MAN";"abr_21";329;"abr";2021
"1961";"Caminhões Leves";"MAN";"MAN";"mai_21";413;"mai";2021
"1962";"Caminhões Leves";"MAN";"MAN";"jun_21";339;"jun";2021
"1963";"Caminhões Leves";"MAN";"MAN";"jul_21";383;"jul";2021
"1964";"Caminhões Leves";"MAN";"MAN";"ago_21";431;"ago";2021
"1965";"Caminhões Leves";"MAN";"MAN";"set_21";382;"set";2021
"1966";"Caminhões Leves";"MAN";"MAN";"out_21";303;"out";2021
"1967";"Caminhões Leves";"MAN";"MAN";"nov_21";327;"nov";2021
"1968";"Caminhões Leves";"MAN";"MAN";"dez_21";336;"dez";2021
"1969";"Caminhões Leves";"MAN";"MAN";"jan_20";256;"jan";2020
"1970";"Caminhões Leves";"MAN";"MAN";"fev_20";280;"fev";2020
"1971";"Caminhões Leves";"MAN";"MAN";"mar_20";249;"mar";2020
"1972";"Caminhões Leves";"MAN";"MAN";"abr_20";120;"abr";2020
"1973";"Caminhões Leves";"MAN";"MAN";"mai_20";157;"mai";2020
"1974";"Caminhões Leves";"MAN";"MAN";"jun_20";293;"jun";2020
"1975";"Caminhões Leves";"MAN";"MAN";"jul_20";283;"jul";2020
"1976";"Caminhões Leves";"MAN";"MAN";"ago_20";327;"ago";2020
"1977";"Caminhões Leves";"MAN";"MAN";"set_20";368;"set";2020
"1978";"Caminhões Leves";"MAN";"MAN";"out_20";387;"out";2020
"1979";"Caminhões Leves";"MAN";"MAN";"nov_20";340;"nov";2020
"1980";"Caminhões Leves";"MAN";"MAN";"dez_20";319;"dez";2020
"1981";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_22";467;"jan";2022
"1982";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_22";484;"fev";2022
"1983";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_22";492;"mar";2022
"1984";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_22";408;"abr";2022
"1985";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_22";440;"mai";2022
"1986";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_22";530;"jun";2022
"1987";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_22";506;"jul";2022
"1988";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_22";467;"ago";2022
"1989";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_22";NA;"set";2022
"1990";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_22";NA;"out";2022
"1991";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_22";NA;"nov";2022
"1992";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_22";NA;"dez";2022
"1993";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_21";464;"jan";2021
"1994";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_21";482;"fev";2021
"1995";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_21";551;"mar";2021
"1996";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_21";517;"abr";2021
"1997";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_21";463;"mai";2021
"1998";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_21";509;"jun";2021
"1999";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_21";550;"jul";2021
"2000";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_21";620;"ago";2021
"2001";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_21";569;"set";2021
"2002";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_21";587;"out";2021
"2003";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_21";643;"nov";2021
"2004";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_21";613;"dez";2021
"2005";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_20";388;"jan";2020
"2006";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_20";422;"fev";2020
"2007";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_20";346;"mar";2020
"2008";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_20";172;"abr";2020
"2009";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_20";256;"mai";2020
"2010";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_20";445;"jun";2020
"2011";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_20";375;"jul";2020
"2012";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_20";349;"ago";2020
"2013";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_20";288;"set";2020
"2014";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_20";473;"out";2020
"2015";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_20";408;"nov";2020
"2016";"Caminhões Leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_20";533;"dez";2020
"2017";"Caminhões Médios";"Agrale";"Agrale";"jan_22";2;"jan";2022
"2018";"Caminhões Médios";"Agrale";"Agrale";"fev_22";0;"fev";2022
"2019";"Caminhões Médios";"Agrale";"Agrale";"mar_22";2;"mar";2022
"2020";"Caminhões Médios";"Agrale";"Agrale";"abr_22";0;"abr";2022
"2021";"Caminhões Médios";"Agrale";"Agrale";"mai_22";1;"mai";2022
"2022";"Caminhões Médios";"Agrale";"Agrale";"jun_22";4;"jun";2022
"2023";"Caminhões Médios";"Agrale";"Agrale";"jul_22";0;"jul";2022
"2024";"Caminhões Médios";"Agrale";"Agrale";"ago_22";1;"ago";2022
"2025";"Caminhões Médios";"Agrale";"Agrale";"set_22";NA;"set";2022
"2026";"Caminhões Médios";"Agrale";"Agrale";"out_22";NA;"out";2022
"2027";"Caminhões Médios";"Agrale";"Agrale";"nov_22";NA;"nov";2022
"2028";"Caminhões Médios";"Agrale";"Agrale";"dez_22";NA;"dez";2022
"2029";"Caminhões Médios";"Agrale";"Agrale";"jan_21";0;"jan";2021
"2030";"Caminhões Médios";"Agrale";"Agrale";"fev_21";3;"fev";2021
"2031";"Caminhões Médios";"Agrale";"Agrale";"mar_21";0;"mar";2021
"2032";"Caminhões Médios";"Agrale";"Agrale";"abr_21";0;"abr";2021
"2033";"Caminhões Médios";"Agrale";"Agrale";"mai_21";0;"mai";2021
"2034";"Caminhões Médios";"Agrale";"Agrale";"jun_21";0;"jun";2021
"2035";"Caminhões Médios";"Agrale";"Agrale";"jul_21";0;"jul";2021
"2036";"Caminhões Médios";"Agrale";"Agrale";"ago_21";0;"ago";2021
"2037";"Caminhões Médios";"Agrale";"Agrale";"set_21";0;"set";2021
"2038";"Caminhões Médios";"Agrale";"Agrale";"out_21";0;"out";2021
"2039";"Caminhões Médios";"Agrale";"Agrale";"nov_21";5;"nov";2021
"2040";"Caminhões Médios";"Agrale";"Agrale";"dez_21";3;"dez";2021
"2041";"Caminhões Médios";"Agrale";"Agrale";"jan_20";0;"jan";2020
"2042";"Caminhões Médios";"Agrale";"Agrale";"fev_20";0;"fev";2020
"2043";"Caminhões Médios";"Agrale";"Agrale";"mar_20";0;"mar";2020
"2044";"Caminhões Médios";"Agrale";"Agrale";"abr_20";0;"abr";2020
"2045";"Caminhões Médios";"Agrale";"Agrale";"mai_20";0;"mai";2020
"2046";"Caminhões Médios";"Agrale";"Agrale";"jun_20";0;"jun";2020
"2047";"Caminhões Médios";"Agrale";"Agrale";"jul_20";1;"jul";2020
"2048";"Caminhões Médios";"Agrale";"Agrale";"ago_20";0;"ago";2020
"2049";"Caminhões Médios";"Agrale";"Agrale";"set_20";0;"set";2020
"2050";"Caminhões Médios";"Agrale";"Agrale";"out_20";0;"out";2020
"2051";"Caminhões Médios";"Agrale";"Agrale";"nov_20";1;"nov";2020
"2052";"Caminhões Médios";"Agrale";"Agrale";"dez_20";2;"dez";2020
"2053";"Caminhões Médios";"DAF";"DAF";"jan_22";0;"jan";2022
"2054";"Caminhões Médios";"DAF";"DAF";"fev_22";0;"fev";2022
"2055";"Caminhões Médios";"DAF";"DAF";"mar_22";0;"mar";2022
"2056";"Caminhões Médios";"DAF";"DAF";"abr_22";0;"abr";2022
"2057";"Caminhões Médios";"DAF";"DAF";"mai_22";0;"mai";2022
"2058";"Caminhões Médios";"DAF";"DAF";"jun_22";0;"jun";2022
"2059";"Caminhões Médios";"DAF";"DAF";"jul_22";0;"jul";2022
"2060";"Caminhões Médios";"DAF";"DAF";"ago_22";0;"ago";2022
"2061";"Caminhões Médios";"DAF";"DAF";"set_22";NA;"set";2022
"2062";"Caminhões Médios";"DAF";"DAF";"out_22";NA;"out";2022
"2063";"Caminhões Médios";"DAF";"DAF";"nov_22";NA;"nov";2022
"2064";"Caminhões Médios";"DAF";"DAF";"dez_22";NA;"dez";2022
"2065";"Caminhões Médios";"DAF";"DAF";"jan_21";0;"jan";2021
"2066";"Caminhões Médios";"DAF";"DAF";"fev_21";0;"fev";2021
"2067";"Caminhões Médios";"DAF";"DAF";"mar_21";0;"mar";2021
"2068";"Caminhões Médios";"DAF";"DAF";"abr_21";0;"abr";2021
"2069";"Caminhões Médios";"DAF";"DAF";"mai_21";0;"mai";2021
"2070";"Caminhões Médios";"DAF";"DAF";"jun_21";0;"jun";2021
"2071";"Caminhões Médios";"DAF";"DAF";"jul_21";0;"jul";2021
"2072";"Caminhões Médios";"DAF";"DAF";"ago_21";0;"ago";2021
"2073";"Caminhões Médios";"DAF";"DAF";"set_21";0;"set";2021
"2074";"Caminhões Médios";"DAF";"DAF";"out_21";0;"out";2021
"2075";"Caminhões Médios";"DAF";"DAF";"nov_21";0;"nov";2021
"2076";"Caminhões Médios";"DAF";"DAF";"dez_21";0;"dez";2021
"2077";"Caminhões Médios";"DAF";"DAF";"jan_20";0;"jan";2020
"2078";"Caminhões Médios";"DAF";"DAF";"fev_20";0;"fev";2020
"2079";"Caminhões Médios";"DAF";"DAF";"mar_20";0;"mar";2020
"2080";"Caminhões Médios";"DAF";"DAF";"abr_20";0;"abr";2020
"2081";"Caminhões Médios";"DAF";"DAF";"mai_20";0;"mai";2020
"2082";"Caminhões Médios";"DAF";"DAF";"jun_20";0;"jun";2020
"2083";"Caminhões Médios";"DAF";"DAF";"jul_20";0;"jul";2020
"2084";"Caminhões Médios";"DAF";"DAF";"ago_20";0;"ago";2020
"2085";"Caminhões Médios";"DAF";"DAF";"set_20";0;"set";2020
"2086";"Caminhões Médios";"DAF";"DAF";"out_20";0;"out";2020
"2087";"Caminhões Médios";"DAF";"DAF";"nov_20";0;"nov";2020
"2088";"Caminhões Médios";"DAF";"DAF";"dez_20";0;"dez";2020
"2089";"Caminhões Médios";"Ford";"Ford";"jan_22";0;"jan";2022
"2090";"Caminhões Médios";"Ford";"Ford";"fev_22";0;"fev";2022
"2091";"Caminhões Médios";"Ford";"Ford";"mar_22";2;"mar";2022
"2092";"Caminhões Médios";"Ford";"Ford";"abr_22";1;"abr";2022
"2093";"Caminhões Médios";"Ford";"Ford";"mai_22";1;"mai";2022
"2094";"Caminhões Médios";"Ford";"Ford";"jun_22";0;"jun";2022
"2095";"Caminhões Médios";"Ford";"Ford";"jul_22";2;"jul";2022
"2096";"Caminhões Médios";"Ford";"Ford";"ago_22";1;"ago";2022
"2097";"Caminhões Médios";"Ford";"Ford";"set_22";NA;"set";2022
"2098";"Caminhões Médios";"Ford";"Ford";"out_22";NA;"out";2022
"2099";"Caminhões Médios";"Ford";"Ford";"nov_22";NA;"nov";2022
"2100";"Caminhões Médios";"Ford";"Ford";"dez_22";NA;"dez";2022
"2101";"Caminhões Médios";"Ford";"Ford";"jan_21";1;"jan";2021
"2102";"Caminhões Médios";"Ford";"Ford";"fev_21";4;"fev";2021
"2103";"Caminhões Médios";"Ford";"Ford";"mar_21";3;"mar";2021
"2104";"Caminhões Médios";"Ford";"Ford";"abr_21";1;"abr";2021
"2105";"Caminhões Médios";"Ford";"Ford";"mai_21";0;"mai";2021
"2106";"Caminhões Médios";"Ford";"Ford";"jun_21";3;"jun";2021
"2107";"Caminhões Médios";"Ford";"Ford";"jul_21";2;"jul";2021
"2108";"Caminhões Médios";"Ford";"Ford";"ago_21";3;"ago";2021
"2109";"Caminhões Médios";"Ford";"Ford";"set_21";2;"set";2021
"2110";"Caminhões Médios";"Ford";"Ford";"out_21";1;"out";2021
"2111";"Caminhões Médios";"Ford";"Ford";"nov_21";4;"nov";2021
"2112";"Caminhões Médios";"Ford";"Ford";"dez_21";1;"dez";2021
"2113";"Caminhões Médios";"Ford";"Ford";"jan_20";15;"jan";2020
"2114";"Caminhões Médios";"Ford";"Ford";"fev_20";15;"fev";2020
"2115";"Caminhões Médios";"Ford";"Ford";"mar_20";7;"mar";2020
"2116";"Caminhões Médios";"Ford";"Ford";"abr_20";3;"abr";2020
"2117";"Caminhões Médios";"Ford";"Ford";"mai_20";6;"mai";2020
"2118";"Caminhões Médios";"Ford";"Ford";"jun_20";10;"jun";2020
"2119";"Caminhões Médios";"Ford";"Ford";"jul_20";8;"jul";2020
"2120";"Caminhões Médios";"Ford";"Ford";"ago_20";9;"ago";2020
"2121";"Caminhões Médios";"Ford";"Ford";"set_20";3;"set";2020
"2122";"Caminhões Médios";"Ford";"Ford";"out_20";4;"out";2020
"2123";"Caminhões Médios";"Ford";"Ford";"nov_20";1;"nov";2020
"2124";"Caminhões Médios";"Ford";"Ford";"dez_20";2;"dez";2020
"2125";"Caminhões Médios";"Iveco";"Iveco";"jan_22";106;"jan";2022
"2126";"Caminhões Médios";"Iveco";"Iveco";"fev_22";87;"fev";2022
"2127";"Caminhões Médios";"Iveco";"Iveco";"mar_22";97;"mar";2022
"2128";"Caminhões Médios";"Iveco";"Iveco";"abr_22";82;"abr";2022
"2129";"Caminhões Médios";"Iveco";"Iveco";"mai_22";140;"mai";2022
"2130";"Caminhões Médios";"Iveco";"Iveco";"jun_22";76;"jun";2022
"2131";"Caminhões Médios";"Iveco";"Iveco";"jul_22";84;"jul";2022
"2132";"Caminhões Médios";"Iveco";"Iveco";"ago_22";112;"ago";2022
"2133";"Caminhões Médios";"Iveco";"Iveco";"set_22";NA;"set";2022
"2134";"Caminhões Médios";"Iveco";"Iveco";"out_22";NA;"out";2022
"2135";"Caminhões Médios";"Iveco";"Iveco";"nov_22";NA;"nov";2022
"2136";"Caminhões Médios";"Iveco";"Iveco";"dez_22";NA;"dez";2022
"2137";"Caminhões Médios";"Iveco";"Iveco";"jan_21";71;"jan";2021
"2138";"Caminhões Médios";"Iveco";"Iveco";"fev_21";58;"fev";2021
"2139";"Caminhões Médios";"Iveco";"Iveco";"mar_21";68;"mar";2021
"2140";"Caminhões Médios";"Iveco";"Iveco";"abr_21";65;"abr";2021
"2141";"Caminhões Médios";"Iveco";"Iveco";"mai_21";55;"mai";2021
"2142";"Caminhões Médios";"Iveco";"Iveco";"jun_21";85;"jun";2021
"2143";"Caminhões Médios";"Iveco";"Iveco";"jul_21";86;"jul";2021
"2144";"Caminhões Médios";"Iveco";"Iveco";"ago_21";89;"ago";2021
"2145";"Caminhões Médios";"Iveco";"Iveco";"set_21";77;"set";2021
"2146";"Caminhões Médios";"Iveco";"Iveco";"out_21";86;"out";2021
"2147";"Caminhões Médios";"Iveco";"Iveco";"nov_21";102;"nov";2021
"2148";"Caminhões Médios";"Iveco";"Iveco";"dez_21";99;"dez";2021
"2149";"Caminhões Médios";"Iveco";"Iveco";"jan_20";29;"jan";2020
"2150";"Caminhões Médios";"Iveco";"Iveco";"fev_20";27;"fev";2020
"2151";"Caminhões Médios";"Iveco";"Iveco";"mar_20";15;"mar";2020
"2152";"Caminhões Médios";"Iveco";"Iveco";"abr_20";19;"abr";2020
"2153";"Caminhões Médios";"Iveco";"Iveco";"mai_20";24;"mai";2020
"2154";"Caminhões Médios";"Iveco";"Iveco";"jun_20";39;"jun";2020
"2155";"Caminhões Médios";"Iveco";"Iveco";"jul_20";39;"jul";2020
"2156";"Caminhões Médios";"Iveco";"Iveco";"ago_20";65;"ago";2020
"2157";"Caminhões Médios";"Iveco";"Iveco";"set_20";61;"set";2020
"2158";"Caminhões Médios";"Iveco";"Iveco";"out_20";38;"out";2020
"2159";"Caminhões Médios";"Iveco";"Iveco";"nov_20";48;"nov";2020
"2160";"Caminhões Médios";"Iveco";"Iveco";"dez_20";56;"dez";2020
"2161";"Caminhões Médios";"MAN";"MAN";"jan_22";521;"jan";2022
"2162";"Caminhões Médios";"MAN";"MAN";"fev_22";659;"fev";2022
"2163";"Caminhões Médios";"MAN";"MAN";"mar_22";770;"mar";2022
"2164";"Caminhões Médios";"MAN";"MAN";"abr_22";800;"abr";2022
"2165";"Caminhões Médios";"MAN";"MAN";"mai_22";601;"mai";2022
"2166";"Caminhões Médios";"MAN";"MAN";"jun_22";695;"jun";2022
"2167";"Caminhões Médios";"MAN";"MAN";"jul_22";631;"jul";2022
"2168";"Caminhões Médios";"MAN";"MAN";"ago_22";630;"ago";2022
"2169";"Caminhões Médios";"MAN";"MAN";"set_22";NA;"set";2022
"2170";"Caminhões Médios";"MAN";"MAN";"out_22";NA;"out";2022
"2171";"Caminhões Médios";"MAN";"MAN";"nov_22";NA;"nov";2022
"2172";"Caminhões Médios";"MAN";"MAN";"dez_22";NA;"dez";2022
"2173";"Caminhões Médios";"MAN";"MAN";"jan_21";487;"jan";2021
"2174";"Caminhões Médios";"MAN";"MAN";"fev_21";431;"fev";2021
"2175";"Caminhões Médios";"MAN";"MAN";"mar_21";715;"mar";2021
"2176";"Caminhões Médios";"MAN";"MAN";"abr_21";631;"abr";2021
"2177";"Caminhões Médios";"MAN";"MAN";"mai_21";694;"mai";2021
"2178";"Caminhões Médios";"MAN";"MAN";"jun_21";691;"jun";2021
"2179";"Caminhões Médios";"MAN";"MAN";"jul_21";875;"jul";2021
"2180";"Caminhões Médios";"MAN";"MAN";"ago_21";882;"ago";2021
"2181";"Caminhões Médios";"MAN";"MAN";"set_21";774;"set";2021
"2182";"Caminhões Médios";"MAN";"MAN";"out_21";746;"out";2021
"2183";"Caminhões Médios";"MAN";"MAN";"nov_21";745;"nov";2021
"2184";"Caminhões Médios";"MAN";"MAN";"dez_21";705;"dez";2021
"2185";"Caminhões Médios";"MAN";"MAN";"jan_20";453;"jan";2020
"2186";"Caminhões Médios";"MAN";"MAN";"fev_20";483;"fev";2020
"2187";"Caminhões Médios";"MAN";"MAN";"mar_20";485;"mar";2020
"2188";"Caminhões Médios";"MAN";"MAN";"abr_20";289;"abr";2020
"2189";"Caminhões Médios";"MAN";"MAN";"mai_20";363;"mai";2020
"2190";"Caminhões Médios";"MAN";"MAN";"jun_20";716;"jun";2020
"2191";"Caminhões Médios";"MAN";"MAN";"jul_20";661;"jul";2020
"2192";"Caminhões Médios";"MAN";"MAN";"ago_20";611;"ago";2020
"2193";"Caminhões Médios";"MAN";"MAN";"set_20";507;"set";2020
"2194";"Caminhões Médios";"MAN";"MAN";"out_20";545;"out";2020
"2195";"Caminhões Médios";"MAN";"MAN";"nov_20";565;"nov";2020
"2196";"Caminhões Médios";"MAN";"MAN";"dez_20";484;"dez";2020
"2197";"Caminhões Médios";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_22";107;"jan";2022
"2198";"Caminhões Médios";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_22";146;"fev";2022
"2199";"Caminhões Médios";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_22";186;"mar";2022
"2200";"Caminhões Médios";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_22";134;"abr";2022
"2201";"Caminhões Médios";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_22";115;"mai";2022
"2202";"Caminhões Médios";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_22";177;"jun";2022
"2203";"Caminhões Médios";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_22";115;"jul";2022
